TERM_CODE	TERM_DESCRIPTION	SCHOOL_NAME	DEPARTMENT	SUBJECT_ID	SUBJECT_TITLE	INSTRUCTOR_NAME	MATERIAL_TITLE	MATERIAL_AUTHOR_NAME	MATERIAL_ISBN	MATERIAL_PUBLISHER	MATERIAL_YEAR
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.07	Introduction to Ceramics	Chiang, Yet-ming	Ceramic materials for electronics / edited by Relva C. Buchanan.		0824740289	New York : Marcel Dekker, c2004.	2004
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.07	Introduction to Ceramics	Chiang, Yet-ming	Chemistry of glass / W. Vogel ; translated and edited by N. Kreidl ; associate editor, Esther Lense.	Vogel, Werner, 1925-	0916094731 :	Columbus, Ohio : American Ceramic Society, c1985.	1985
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.07	Introduction to Ceramics	Chiang, Yet-ming	Glass chemistry / Werner Vogel.	Vogel, Werner, 1925-	3540575723 (Berlin : alk. paper)	Berlin ; New York : Springer-Verlag, c1994.	1994
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.07	Introduction to Ceramics	Chiang, Yet-ming	Introduction to ceramics / W.D. Kingery, H.K. Bowen, D.R. Uhlmann.	Kingery, W. D.	0471478601	New York : Wiley, c1976.	1976
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.07	Introduction to Ceramics	Chiang, Yet-ming	The physics of amorphous solids / Richard Zallen.	Zallen, Richard.	0471019682	New York : Wiley, c1983.	1983
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.091	Intro to Solid-State Chemistry	Sadoway, D.	Introduction to solid state chemistry : subject 3.091 / Department of Materials Science and Engineer			Boston, MA : Pearson Custom Publishing, c2007.	2007
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.155	Micro/Nano Processing Tech	Kolodziejski, Leslie	Fabrication engineering at the micro and nanoscale / Stephen A. Campbell.	Campbell, Stephen A., 1954-	9780195320176 (pbk. : alk. paper)	New York : Oxford University Press, 2008.	2008
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.155	Micro/Nano Processing Tech	Kolodziejski, Leslie	Silicon VLSI technology : fundamentals, practice and modeling / James D. Plummer, Michael Deal, Pete	Plummer, James D.	0130850373	Upper Saddle River, NJ : Prentice Hall, c2000.	2000
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Introduction to the thermodynamics of materials / David R. Gaskell.	Gaskell, David R., 1940-	1560324325 (acid free paper)	Washington, D.C. : Taylor & Francis, c1995.	1995
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Thermodynamics of materials / David V. Ragone.	Ragone, David V., 1930-	0471308854 (v. 1 : cloth)	New York : Wiley, c1995.	1995
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Materials thermochemistry / by O. Kubaschewski, C.B. Alcock, P.J. Spencer.	Kubaschewski, O. (Oswald), 1912-	0080418899	Oxford ; New York : Pergamon Press, 1993.	1993
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Introduction to modern statistical mechanics / David Chandler.	Chandler, David, 1944-	019504276X (alk. paper) :	New York : Oxford University Press, 1987.	1987
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Thermodynamics and an introduction to thermostatistics / Herbert B. Callen.	Callen, Herbert B.	0471862568	New York : Wiley, c1985.	1985
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Principles of phase diagrams in materials systems / Paul Gordon.	Gordon, Paul, 1918-	0898744083	Malabar, Fla. : Krieger, 1983, c1968.	1983
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Chemical thermodynamics of materials / C.H.P. Lupis.	Lupis, C. H. P.	044400713X	New York : North-Holland, c1983.	1983
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Statistical thermodynamics [by] Donald A. McQuarrie.	McQuarrie, Donald A. (Donald Allan)	0060443650	New York, Harper & Row [1973]	1973
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Thermodynamics in materials science / Robert DeHoff.	DeHoff, Robert T.	0849340659 (alk. paper)	Boca Raton : CRC/Taylor & Francis, c2006.	2006
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Statistical mechanics / Donald A. McQuarrie.	McQuarrie, Donald A. (Donald Allan)	1891389157 (alk. paper)	Sausalito, Calif. : University Science Books, c2000.	2000
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.20	Materials at Equilibrium	Ceder, G.	Heat and thermodynamics : an intermediate textbook / Mark W. Zemansky, Richard H. Dittman.	Zemansky, Mark Waldo, 1900-	0070170592 (acid-free paper)	New York : McGraw-Hill, c1997.	1997
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.225	Elect & Mech Props of Materls	Paul, D.	Elementary solid state physics : principles and applications / M.A. Omar.	Omar, M. A. (M. Ali)	0201607336	Reading, Mass. : Addison-Wesley Pub. Co., [1993], c1975.	1993
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.225	Elect & Mech Props of Materls	Paul, D.	Elementary solid state physics : principles and applications / M.A. Omar.	Omar, M. A. (M. Ali)	0201607336	Reading, Mass. : Addison-Wesley Pub. Co., [1993], c1975.	1993
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.42	Electronic Materials Design	Tuller, Harry	Electronic and optoelectronic properties of semiconductor structures / Jasprit Singh.	Singh, Jasprit.	052182379X	Cambridge ; New York : Cambridge University Press, 2003.	2003
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.42	Electronic Materials Design	Tuller, Harry	Ceramic materials for electronics / edited by Relva C. Buchanan.		0824740289	New York : Marcel Dekker, c2004.	2004
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.42	Electronic Materials Design	Tuller, Harry	Fundamentals of photonics / Bahaa E. A. Saleh, Malvin Carl Teich.	Saleh, Bahaa E. A., 1944-	0471358320	Hoboken, N.J. : Wiley-Interscience, c2007.	2007
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.42	Electronic Materials Design	Tuller, Harry	Semiconductor device fundamentals / Robert F. Pierret.	Pierret, Robert F.	0201543931	Reading, Mass. : Addison-Wesley, c1996.	1996
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.42	Electronic Materials Design	Tuller, Harry	Principles of electronic ceramics / L.L. Hench and J.K. West.	Hench, L. L.	0471618217	New York : Wiley, c1990.	1990
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Machu Picchu : unveiling the mystery of the Incas / edited by Richard L. Burger and Lucy C. Salazar.		0300097638 (cloth : alk. paper)	New Haven : Yale University Press, c2004.	2004
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Machu Picchu, a citadel of the Incas / by Hiram Bingham.	Bingham, Hiram, 1875-1956.	0878172521	New York : Hacker Art Books, 1979, c1930.	1979
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Course Reading for 3.982	Lechtman, Heather		Fall 08	   0
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	The Incas and their ancestors : the archaeology of Peru / Michael E. Moseley.	Moseley, Michael Edward.	0500282773	London ; New York : Thames & Hudson, 2001.	2001
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	The maritime foundations of Andean civilization / Michael Edward Moseley.	Moseley, Michael Edward.	0846548003	Menlo Park, Calif. : Cummings Pub. Co., [1974] c1975.	1974
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Machu Picchu : a civil engineering marvel / by Kenneth R. Wright and Alfredo Valencia Zegarra ... [e	Wright, Kenneth R.	0784404445	Reston, VA : American Society of Civil Engineers, c2000.	2000
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	STUDENT FOLDER FOR COURSE 3.982				   0
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	The sounds and colors of power : the sacred metallurgical technology of ancient West Mexico / Doroth	Hosler, Dorothy.	0262082306	Cambridge, Mass. : MIT Press, c1994.	1994
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Tiwanaku and its hinterland : archaeology and paleoecology of an Andean civilization / edited by Ala		156098600X (v. 1 : acid-free paper)	Washington : Smithsonian Institution Press, c1996-<c2003>	1996
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Inca architecture / by Graziano Gasparini & Luise Margolies ; translated by Patricia J. Lyon.	Gasparini, Graziano.	0253304431	Bloomington : Indiana University Press, c1980.	1980
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Inca architecture and construction at Ollantaytambo / Jean-Pierre Protzen ; with original drawings b	Protzen, Jean-Pierre.	0195070690 (acid-free paper)	New York : Oxford University Press, 1993.	1993
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Inka settlement planning / John Hyslop.	Hyslop, John, 1945-	0292738528 (alk. paper)	Austin : University of Texas Press, 1990.	1990
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	The sacred landscape of the Inca : the Cusco ceque system / Brian S. Bauer.	Bauer, Brian S.	0292708653 (alk. paper)	Austin : University of Texas Press, 1998.	1998
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.982	Ancient Andean World	Lechtman, Heather	Voyage of the Mante?o : the education of a modern-day expeditioner / John Haslett.	Haslett, John.	0312324324	New York : St. Martin's Press, c2006.	2006
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.984	Materials in Ancient Societies	Lechtman, Heather	Introduction to ceramics / W.D. Kingery, H.K. Bowen, D.R. Uhlmann.	Kingery, W. D.	0471478601	New York : Wiley, c1976.	1976
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.984	Materials in Ancient Societies	Lechtman, Heather	Pottery analysis : a sourcebook / Prudence M. Rice.	Rice, Prudence M.	0226711188	Chicago : University of Chicago Press, c1987.	1987
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.984	Materials in Ancient Societies	Lechtman, Heather	Ceramic materials : science and engineering / C. Barry Carter, M. Grant Norton.	Carter, C. Barry.	9780387462707 (hbk.)	New York ; London : Springer, c2007.	2007
2009FA	Fall Term 2008-2009	Engineering	Materials Science and Eng	3.984	Materials in Ancient Societies	Lechtman, Heather	Ceramics for the archaeologist.	Shepard, Anna Osler, 1903-		Washington, Carnegie Institution of Washington, 1961.	1961
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.003	Dynamics and Control I	Peacock, Thomas	Fundamentals of applied dynamics / James H. Williams, Jr.	Williams, James H.	0471109371 (cloth : alk. paper)	New York : J. Wiley, c1996.	1996
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.003	Dynamics and Control I	Peacock, Thomas	Engineering mechanics. Dynamics / Anthony Bedford, Wallace Fowler.	Bedford, A.	0131463241	Upper Saddle River, N.J. : Prentice Hall, c2005.	2005
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.003	Dynamics and Control I	Peacock, Thomas	Engineering mechanics / J.L. Meriam, L.G. Kraige ; with special contributions by William J. Palm, II	Meriam, J. L. (James L.)	0471406465 (alk. paper)	New York : J. Wiley, 2002-	2002
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.004	Dynamics and Control II	Hardt, David	Dynamic modeling and control of engineering systems / Bohdan T. Kulakowski, John F. Gardner, J. Lowe	Kulakowski, Bohdan T.	0521864356 (hardback)	Cambridge ; New York : Cambridge University Press, 2007.	2007
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.009	Product Engineering Process	Wallace, David	Product design and development / Karl T. Ulrich, Steven D. Eppinger.	Ulrich, Karl T.	9780073101422 (alk. paper)	Boston : McGraw-Hill Higher Education, c2008.	2008
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.009	Product Engineering Process	Wallace, David	Pedal power in work, leisure, and transportation / edited by James C. McCullagh ; with contributions		0878571787 :	Emmaus, Pa. : Rodale Press, c1977.	1977
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.009	Product Engineering Process	Wallace, David	Human-powered vehicles / [edited by] Allan V. Abbott, David Gordon Wilson.		0873228278 (hardback)	Champaign, IL : Human Kinetics Publishers, c1995.	1995
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.009	Product Engineering Process	Wallace, David	Product design and development / Karl T. Ulrich, Steven D. Eppinger.	Ulrich, Karl T.	0072471468 (alk. paper)	Boston : McGraw-Hill/Irwin, c2004.	2004
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.032	Dynamics	Akylas, T.R.	Dynamics of mechanical and electromechanical systems / Stephen H. Crandall ... [et al.] ; edited by		0898745292	Malabar, Fla. : R.E. Krieger Pub. Co., 1982, c1968.	1982
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.032	Dynamics	Akylas, T.R.	Engineering dynamics / Jerry Ginsberg.	Ginsberg, Jerry H., 1944-	9780521883030 (hardback)	Cambridge ; New York : Cambridge University Press, 2008.	2008
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.064	Surface Wave Dynamics	Mei, Chiang	Theory and applications of ocean surface waves / Chiang C. Mei, Michael Stiassnie, Dick K.-P. Yue.	Mei, Chiang C.	9812561560 (pt. 1)	Singapore ; Hackensack, NJ : World Scientific, c2005.	2005
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.064	Surface Wave Dynamics	Mei, Chiang	Theory and applications of ocean surface waves / Chiang C. Mei, Michael Stiassnie, Dick K.-P. Yue.	Mei, Chiang C.	9812561560 (pt. 1)	Singapore ; Hackensack, NJ : World Scientific, c2005.	2005
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.064	Surface Wave Dynamics	Mei, Chiang	Theory and applications of ocean surface waves / Chiang C. Mei, Michael Stiassnie, Dick K.-P. Yue.	Mei, Chiang C.	9812561560 (pt. 1)	Singapore ; Hackensack, NJ : World Scientific, c2005.	2005
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.080	Structural Mechanics	Wierzbicki, Tomasz	Advanced strength and applied elasticity / Ansel C. Ugural, Saul K. Fenster.	Ugural, A. C.	0130473928	Upper Saddle River, N.J. : Prentice Hall PTR, c2003.	2003
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.092	Computer Methods in Dynamics	Bathe, Klaus	Finite element procedures / Klaus-Jurgen Bathe.	Bathe, Klaus-Jurgen.	0133014584	Englewood Cliffs, N.J. : Prentice Hall, c1996.	1996
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.093	Computer Methods in Dynamics	Bathe, Klaus	Finite element procedures / Klaus-Jurgen Bathe.	Bathe, Klaus-Jurgen.	0133014584	Englewood Cliffs, N.J. : Prentice Hall, c1996.	1996
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.151	Adv System Dynamics & Control	Youcef-Toumi, Kamal	Introduction to dynamic systems : theory, models, and applications / David G. Luenberger.	Luenberger, David G., 1937-	0471025941	New York : Wiley, c1979.	1979
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.151	Adv System Dynamics & Control	Youcef-Toumi, Kamal	Linear systems / Thomas Kailath.	Kailath, Thomas.	0135369614 :	Englewood Cliffs, N.J. : Prentice-Hall, c1980.	1980
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.151	Adv System Dynamics & Control	Youcef-Toumi, Kamal	System dynamics : a unified approach / Dean C. Karnopp, Donald L. Margolis, Ronald C. Rosenberg.	Karnopp, Dean.	0471621714	New York : Wiley, 1990.	1990
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.151	Adv System Dynamics & Control	Youcef-Toumi, Kamal	Control system design : an introduction to state-space methods / Bernard Friedland.	Friedland, Bernard.	0070224412	New York : McGraw-Hill, c1986.	1986
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.152	Nonlinear Control System Desgn	Slotine, Jean-Jacques	Applied nonlinear control / Jean-Jacques E. Slotine, Weiping Li.	Slotine, J.-J. E. (Jean-Jacques E.)	0130408905	Englewood Cliffs, N.J. : Prentice Hall, c1991.	1991
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.20	Marine Hydrodynamics	Yue, Dick K.P.	Fluid flow : a first course in fluid mechanics / Rolf H. Sabersky ... [et al.].		013576372X	Upper Saddle River, N.J. : Prentice Hall, c1999.	1999
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.20	Marine Hydrodynamics	Yue, Dick K.P.	Marine hydrodynamics / J. N. Newman.	Newman, J. N. (John Nicholas), 1935-	0262140268	Cambridge, Mass. : MIT Press, c1977.	1977
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.20	Marine Hydrodynamics	Yue, Dick K.P.	Fluid mechanics / Frank M. White.	White, Frank M.	0072938447 (hard copy : alk. paper)	Boston : McGraw-Hill Higher Education, c2008.	2008
2009FA	Fall Term 2008-2009	Engineering	Mechanical Engineering	2.25	Advanced Fluid Mechanics	Patera, Tony & McKinley, Gareth	Introduction to fluid mechanics / James A. Fay.	Fay, James A.	0262061651	Cambridge, Mass. : MIT Press, c1994.	1994
